t_s,ref_pos_kPa,P_pos_kPa,ref_neg_kPa,P_neg_kPa,u_mi_pos,u_ma_pos,u_at_pos,u_mi_neg,u_ma_neg,u_at_neg
0.1100,101.3250,364.8452,101.3250,65.6430,0.00,0.00,3.85,0.00,0.00,1.91
0.1120,101.3250,362.0322,101.3250,65.7146,0.00,0.00,3.92,0.00,0.00,1.95
0.1140,101.3250,359.1296,101.3250,65.7943,0.00,0.00,4.00,0.00,0.00,1.98
0.1160,101.3250,356.4049,101.3250,65.8810,0.00,0.00,4.08,0.00,0.00,2.02
0.1180,101.3250,354.0728,101.3250,65.9734,0.00,0.00,4.16,0.00,0.00,2.05
0.1200,101.3250,352.2779,101.3250,66.0699,0.00,0.00,4.23,0.00,0.00,2.09
0.1220,101.3250,351.0885,101.3250,66.1688,0.00,0.00,4.31,0.00,0.00,2.12
0.1240,101.3250,350.5002,101.3250,66.2689,0.00,0.00,4.38,0.00,0.00,2.16
0.1260,101.3250,350.4471,101.3250,66.3688,0.00,0.00,4.46,0.00,0.00,2.19
0.1280,101.3250,350.8171,101.3250,66.4675,0.00,0.00,4.53,0.00,0.00,2.23
0.1300,101.3250,351.4702,101.3250,66.5644,0.00,0.00,4.61,0.00,0.00,2.26
0.1320,101.3250,352.2553,101.3250,66.6590,0.00,0.00,4.68,0.00,0.00,2.30
0.1340,101.3250,353.0271,101.3250,66.7512,0.00,0.00,4.76,0.00,0.00,2.33
0.1360,101.3250,353.6587,101.3250,66.8411,0.00,0.00,4.83,0.00,0.00,2.37
0.1380,101.3250,354.0520,101.3250,66.9290,0.00,0.00,4.91,0.00,0.00,2.40
0.1400,101.3250,354.1431,101.3250,67.0151,0.00,0.00,4.98,0.00,0.00,2.44
0.1420,101.3250,353.9053,101.3250,67.1000,0.00,0.00,5.06,0.00,0.00,2.47
0.1440,101.3250,353.3469,101.3250,67.1840,0.00,0.00,5.14,0.00,0.00,2.51
0.1460,101.3250,352.5064,101.3250,67.2676,0.00,0.00,5.21,0.00,0.00,2.54
0.1480,101.3250,351.4450,101.3250,67.3511,0.00,0.00,5.29,0.00,0.00,2.57
0.1500,101.3250,350.2378,101.3250,67.4350,0.00,0.00,5.36,0.00,0.00,2.61
0.1520,101.3250,348.9643,101.3250,67.5193,0.00,0.00,5.44,0.00,0.00,2.64
0.1540,101.3250,347.6999,101.3250,67.6043,0.00,0.00,5.51,0.00,0.00,2.68
0.1560,101.3250,346.5085,101.3250,67.6899,0.00,0.00,5.58,0.00,0.00,2.71
0.1580,101.3250,345.4379,101.3250,67.7763,0.00,0.00,5.66,0.00,0.00,2.74
0.1600,101.3250,344.5172,101.3250,67.8633,0.00,0.00,5.73,0.00,0.00,2.78
0.1620,101.3250,343.7565,101.3250,67.9509,0.00,0.00,5.80,0.00,0.00,2.81
0.1640,101.3250,343.1484,101.3250,68.0389,0.00,0.00,5.88,0.00,0.00,2.84
0.1660,101.3250,342.6718,101.3250,68.1272,0.00,0.00,5.95,0.00,0.00,2.88
0.1680,101.3250,342.2953,101.3250,68.2157,0.00,0.00,6.02,0.00,0.00,2.91
0.1700,101.3250,341.9821,101.3250,68.3042,0.00,0.00,6.09,0.00,0.00,2.94
0.1720,101.3250,341.6941,101.3250,68.3927,0.00,0.00,6.17,0.00,0.00,2.98
0.1740,101.3250,341.3957,101.3250,68.4810,0.00,0.00,6.24,0.00,0.00,3.01
0.1760,101.3250,341.0569,101.3250,68.5692,0.00,0.00,6.31,0.00,0.00,3.04
0.1780,101.3250,340.6553,101.3250,68.6572,0.00,0.00,6.38,0.00,0.00,3.07
0.1800,101.3250,340.1773,101.3250,68.7449,0.00,0.00,6.45,0.00,0.00,3.11
0.1820,101.3250,339.6175,101.3250,68.8325,0.00,0.00,6.53,0.00,0.00,3.14
0.1840,101.3250,338.9791,101.3250,68.9198,0.00,0.00,6.60,0.00,0.00,3.17
0.1860,101.3250,338.2713,101.3250,69.0069,0.00,0.00,6.67,0.00,0.00,3.20
0.1880,101.3250,337.5083,101.3250,69.0939,0.00,0.00,6.74,0.00,0.00,3.24
0.1900,101.3250,336.7070,101.3250,69.1808,0.00,0.00,6.81,0.00,0.00,3.27
0.1920,101.3250,335.8850,101.3250,69.2676,0.00,0.00,6.88,0.00,0.00,3.30
0.1940,101.3250,335.0589,101.3250,69.3544,0.00,0.00,6.95,0.00,0.00,3.33
0.1960,101.3250,334.2428,101.3250,69.4411,0.00,0.00,7.02,0.00,0.00,3.37
0.1980,101.3250,333.4475,101.3250,69.5277,0.00,0.00,7.09,0.00,0.00,3.40
0.2000,101.3250,332.6801,101.3250,69.6144,0.00,0.00,7.16,0.00,0.00,3.43
0.2020,101.3250,331.9434,101.3250,69.7010,0.00,0.00,7.23,0.00,0.00,3.46
0.2040,101.3250,331.2369,101.3250,69.7876,0.00,0.00,7.30,0.00,0.00,3.49
0.2060,101.3250,330.5571,101.3250,69.8742,0.00,0.00,7.37,0.00,0.00,3.52
0.2080,101.3250,329.8982,101.3250,69.9607,0.00,0.00,7.44,0.00,0.00,3.56
0.2100,101.3250,329.2532,101.3250,70.0472,0.00,0.00,7.51,0.00,0.00,3.59
0.2120,101.3250,328.6144,101.3250,70.1337,0.00,0.00,7.57,0.00,0.00,3.62
0.2140,101.3250,327.9747,101.3250,70.2200,0.00,0.00,7.64,0.00,0.00,3.65
0.2160,101.3250,327.3276,101.3250,70.3063,0.00,0.00,7.71,0.00,0.00,3.68
0.2180,101.3250,326.6682,101.3250,70.3924,0.00,0.00,7.78,0.00,0.00,3.71
0.2200,101.3250,325.9930,101.3250,70.4785,0.00,0.00,7.85,0.00,0.00,3.74
0.2220,101.3250,325.3002,101.3250,70.5644,0.00,0.00,7.91,0.00,0.00,3.77
