t_s,u_ph1_pct,u_ph2_pct,Q_fill_lpm,Q_exha_lpm,P_kPa
10.2120,100.0,0.0,0.000000,0.000000,400.000
10.2140,100.0,0.0,0.000000,0.000000,400.000
10.2160,100.0,0.0,0.000000,0.000000,400.000
10.2180,100.0,0.0,0.000000,0.000000,400.000
10.2200,100.0,0.0,0.000000,0.000000,400.000
10.2220,100.0,0.0,0.000000,0.000000,400.000
10.2240,100.0,0.0,0.000000,0.000000,400.000
10.2260,100.0,0.0,0.000000,0.000000,400.000
10.2280,100.0,0.0,0.000000,0.000000,400.000
10.2300,100.0,0.0,0.000000,0.000000,400.000
10.2320,100.0,0.0,0.000000,0.000000,400.000
10.2340,100.0,0.0,0.000000,0.000000,400.000
10.2360,100.0,0.0,0.000000,0.000000,400.000
10.2380,100.0,0.0,0.000000,0.000000,400.000
10.2400,100.0,0.0,0.000000,0.000000,400.000
10.2420,100.0,0.0,0.000000,0.000000,400.000
10.2440,100.0,0.0,0.000000,0.000000,400.000
10.2460,100.0,0.0,0.000000,0.000000,400.000
10.2480,100.0,0.0,0.000000,0.000000,400.000
10.2500,100.0,0.0,0.000000,0.000000,400.000
10.2520,100.0,0.0,0.000000,0.000000,400.000
10.2540,100.0,0.0,0.000000,0.000000,400.000
10.2560,100.0,0.0,0.000000,0.000000,400.000
10.2580,100.0,0.0,0.000000,0.000000,400.000
10.2600,100.0,0.0,0.000000,0.000000,400.000
10.2620,100.0,0.0,0.000000,0.000000,400.000
10.2640,100.0,0.0,0.000000,0.000000,400.000
10.2660,100.0,0.0,0.000000,0.000000,400.000
10.2680,100.0,0.0,0.000000,0.000000,400.000
10.2700,100.0,0.0,0.000000,0.000000,400.000
10.2720,100.0,0.0,0.000000,0.000000,400.000
10.2740,100.0,0.0,0.000000,0.000000,400.000
10.2760,100.0,0.0,0.000000,0.000000,400.000
10.2780,100.0,0.0,0.000000,0.000000,400.000
10.2800,100.0,0.0,0.000000,0.000000,400.000
10.2820,100.0,0.0,0.000000,0.000000,400.000
10.2840,100.0,0.0,0.000000,0.000000,400.000
10.2860,100.0,0.0,0.000000,0.000000,400.000
10.2880,100.0,0.0,0.000000,0.000000,400.000
10.2900,100.0,0.0,0.000000,0.000000,400.000
10.2920,100.0,0.0,0.000000,0.000000,400.000
10.2940,100.0,0.0,0.000000,0.000000,400.000
10.2960,100.0,0.0,0.000000,0.000000,400.000
10.2980,100.0,0.0,0.000000,0.000000,400.000
10.3000,100.0,0.0,0.000000,0.000000,400.000
10.3020,100.0,0.0,0.000000,0.000000,400.000
10.3040,100.0,0.0,0.000000,0.000000,400.000
10.3060,100.0,0.0,0.000000,0.000000,400.000
10.3080,100.0,0.0,0.000000,0.000000,400.000
10.3100,100.0,0.0,0.000000,0.000000,400.000
10.3120,100.0,0.0,0.000000,0.000000,400.000
10.3140,100.0,0.0,0.000000,0.000000,400.000
10.3160,100.0,0.0,0.000000,0.000000,400.000
10.3180,100.0,0.0,0.000000,0.000000,400.000
10.3200,100.0,0.0,0.000000,0.000000,400.000
10.3220,100.0,0.0,0.000000,0.000000,400.000
10.3240,100.0,0.0,0.000000,0.000000,400.000
10.3260,100.0,0.0,0.000000,0.000000,400.000
10.3280,100.0,0.0,0.000000,0.000000,400.000
10.3300,100.0,0.0,0.000000,0.000000,400.000
10.3320,100.0,0.0,0.000000,0.000000,400.000
10.3340,100.0,0.0,0.000000,0.000000,400.000
10.3360,100.0,0.0,0.000000,0.000000,400.000
10.3380,100.0,0.0,0.000000,0.000000,400.000
10.3400,100.0,0.0,0.000000,0.000000,400.000
10.3420,100.0,0.0,0.000000,0.000000,400.000
10.3440,100.0,0.0,0.000000,0.000000,400.000
10.3460,100.0,0.0,0.000000,0.000000,400.000
10.3480,100.0,0.0,0.000000,0.000000,400.000
10.3500,100.0,0.0,0.000000,0.000000,400.000
10.3520,100.0,0.0,0.000000,0.000000,400.000
10.3540,100.0,0.0,0.000000,0.000000,400.000
10.3560,100.0,0.0,0.000000,0.000000,400.000
10.3580,100.0,0.0,0.000000,0.000000,400.000
10.3600,100.0,0.0,0.000000,0.000000,400.000
10.3620,100.0,0.0,0.000000,0.000000,400.000
10.3640,100.0,0.0,0.000000,0.000000,400.000
10.3660,100.0,0.0,0.000000,0.000000,400.000
10.3680,100.0,0.0,0.000000,0.000000,400.000
10.3700,100.0,0.0,0.000000,0.000000,400.000
10.3720,100.0,0.0,0.000000,0.000000,400.000
10.3740,100.0,0.0,0.000000,0.000000,400.000
10.3760,100.0,0.0,0.000000,0.000000,400.000
10.3780,100.0,0.0,0.000000,0.000000,400.000
10.3800,100.0,0.0,0.000000,0.000000,400.000
10.3820,100.0,0.0,0.000000,0.000000,400.000
10.3840,100.0,0.0,0.000000,0.000000,400.000
10.3860,100.0,0.0,0.000000,0.000000,400.000
10.3880,100.0,0.0,0.000000,0.000000,400.000
10.3900,100.0,0.0,0.000000,0.000000,400.000
10.3920,100.0,0.0,0.000000,0.000000,400.000
10.3940,100.0,0.0,0.000000,0.000000,400.000
10.3960,100.0,0.0,0.000000,0.000000,400.000
10.3980,100.0,0.0,0.000000,0.000000,400.000
10.4000,100.0,0.0,0.000000,0.000000,400.000
10.4020,100.0,0.0,0.000000,0.000000,400.000
10.4040,100.0,0.0,0.000000,0.000000,400.000
10.4060,100.0,0.0,0.000000,0.000000,400.000
10.4080,100.0,0.0,0.000000,0.000000,400.000
10.4100,100.0,0.0,0.000000,0.000000,400.000
10.4120,100.0,0.0,0.000000,0.000000,400.000
10.4140,100.0,0.0,0.000000,0.000000,400.000
10.4160,100.0,0.0,0.000000,0.000000,400.000
10.4180,100.0,0.0,0.000000,0.000000,400.000
10.4200,100.0,0.0,0.000000,0.000000,400.000
10.4220,100.0,0.0,0.000000,0.000000,400.000
10.4240,100.0,0.0,0.000000,0.000000,400.000
10.4260,100.0,0.0,0.000000,0.000000,400.000
10.4280,100.0,0.0,0.000000,0.000000,400.000
10.4300,100.0,0.0,0.000000,0.000000,400.000
10.4320,100.0,0.0,0.000000,0.000000,400.000
10.4340,100.0,0.0,0.000000,0.000000,400.000
10.4360,100.0,0.0,0.000000,0.000000,400.000
10.4380,100.0,0.0,0.000000,0.000000,400.000
10.4400,100.0,0.0,0.000000,0.000000,400.000
10.4420,100.0,0.0,0.000000,0.000000,400.000
10.4440,100.0,0.0,0.000000,0.000000,400.000
10.4460,100.0,0.0,0.000000,0.000000,400.000
10.4480,100.0,0.0,0.000000,0.000000,400.000
10.4500,100.0,0.0,0.000000,0.000000,400.000
10.4520,100.0,0.0,0.000000,0.000000,400.000
10.4540,100.0,0.0,0.000000,0.000000,400.000
10.4560,100.0,0.0,0.000000,0.000000,400.000
10.4580,100.0,0.0,0.000000,0.000000,400.000
10.4600,100.0,0.0,0.000000,0.000000,400.000
10.4620,100.0,0.0,0.000000,0.000000,400.000
10.4640,100.0,0.0,0.000000,0.000000,400.000
10.4660,100.0,0.0,0.000000,0.000000,400.000
10.4680,100.0,0.0,0.000000,0.000000,400.000
10.4700,100.0,0.0,0.000000,0.000000,400.000
10.4720,100.0,0.0,0.000000,0.000000,400.000
10.4740,100.0,0.0,0.000000,0.000000,400.000
10.4760,100.0,0.0,0.000000,0.000000,400.000
10.4780,100.0,0.0,0.000000,0.000000,400.000
10.4800,100.0,0.0,0.000000,0.000000,400.000
10.4820,100.0,0.0,0.000000,0.000000,400.000
10.4840,100.0,0.0,0.000000,0.000000,400.000
10.4860,100.0,0.0,0.000000,0.000000,400.000
10.4880,100.0,0.0,0.000000,0.000000,400.000
10.4900,100.0,0.0,0.000000,0.000000,400.000
10.4920,100.0,0.0,0.000000,0.000000,400.000
10.4940,100.0,0.0,0.000000,0.000000,400.000
10.4960,100.0,0.0,0.000000,0.000000,400.000
10.4980,100.0,0.0,0.000000,0.000000,400.000
10.5000,100.0,0.0,0.000000,0.000000,400.000
10.5020,100.0,0.0,0.000000,0.000000,400.000
10.5040,100.0,0.0,0.000000,0.000000,400.000
10.5060,100.0,0.0,0.000000,0.000000,400.000
10.5080,100.0,0.0,0.000000,0.000000,400.000
10.5100,100.0,0.0,0.000000,0.000000,400.000
10.5120,100.0,0.0,0.000000,0.000000,400.000
10.5140,100.0,0.0,0.000000,0.000000,400.000
10.5160,100.0,0.0,0.000000,0.000000,400.000
10.5180,100.0,0.0,0.000000,0.000000,400.000
10.5200,100.0,0.0,0.000000,0.000000,400.000
10.5220,100.0,0.0,0.000000,0.000000,400.000
10.5240,100.0,0.0,0.000000,0.000000,400.000
10.5260,100.0,0.0,0.000000,0.000000,400.000
10.5280,100.0,0.0,0.000000,0.000000,400.000
10.5300,100.0,0.0,0.000000,0.000000,400.000
10.5320,100.0,0.0,0.000000,0.000000,400.000
10.5340,100.0,0.0,0.000000,0.000000,400.000
10.5360,100.0,0.0,0.000000,0.000000,400.000
10.5380,100.0,0.0,0.000000,0.000000,400.000
10.5400,100.0,0.0,0.000000,0.000000,400.000
10.5420,100.0,0.0,0.000000,0.000000,400.000
10.5440,100.0,0.0,0.000000,0.000000,400.000
10.5460,100.0,0.0,0.000000,0.000000,400.000
10.5480,100.0,0.0,0.000000,0.000000,400.000
10.5500,100.0,0.0,0.000000,0.000000,400.000
10.5520,100.0,0.0,0.000000,0.000000,400.000
10.5540,100.0,0.0,0.000000,0.000000,400.000
10.5560,100.0,0.0,0.000000,0.000000,400.000
10.5580,100.0,0.0,0.000000,0.000000,400.000
10.5600,100.0,0.0,0.000000,0.000000,400.000
10.5620,100.0,0.0,0.000000,0.000000,400.000
10.5640,100.0,0.0,0.000000,0.000000,400.000
10.5660,100.0,0.0,0.000000,0.000000,400.000
10.5680,100.0,0.0,0.000000,0.000000,400.000
10.5700,100.0,0.0,0.000000,0.000000,400.000
10.5720,100.0,0.0,0.000000,0.000000,400.000
10.5740,100.0,0.0,0.000000,0.000000,400.000
10.5760,100.0,0.0,0.000000,0.000000,400.000
10.5780,100.0,0.0,0.000000,0.000000,400.000
10.5800,100.0,0.0,0.000000,0.000000,400.000
10.5820,100.0,0.0,0.000000,0.000000,400.000
10.5840,100.0,0.0,0.000000,0.000000,400.000
10.5860,100.0,0.0,0.000000,0.000000,400.000
10.5880,100.0,0.0,0.000000,0.000000,400.000
10.5900,100.0,0.0,0.000000,0.000000,400.000
10.5920,100.0,0.0,0.000000,0.000000,400.000
10.5940,100.0,0.0,0.000000,0.000000,400.000
10.5960,100.0,0.0,0.000000,0.000000,400.000
10.5980,100.0,0.0,0.000000,0.000000,400.000
10.6000,100.0,0.0,0.000000,0.000000,400.000
10.6020,100.0,0.0,0.000000,0.000000,400.000
10.6040,100.0,0.0,0.000000,0.000000,400.000
10.6060,100.0,0.0,0.000000,0.000000,400.000
10.6080,100.0,0.0,0.000000,0.000000,400.000
10.6100,100.0,0.0,0.000000,0.000000,400.000
10.6120,100.0,0.0,0.000000,0.000000,400.000
10.6140,100.0,0.0,0.000000,0.000000,400.000
10.6160,100.0,0.0,0.000000,0.000000,400.000
10.6180,100.0,0.0,0.000000,0.000000,400.000
10.6200,100.0,0.0,0.000000,0.000000,400.000
10.6220,100.0,0.0,0.000000,0.000000,400.000
10.6240,100.0,0.0,0.000000,0.000000,400.000
10.6260,100.0,0.0,0.000000,0.000000,400.000
10.6280,100.0,0.0,0.000000,0.000000,400.000
10.6300,100.0,0.0,0.000000,0.000000,400.000
10.6320,100.0,0.0,0.000000,0.000000,400.000
10.6340,100.0,0.0,0.000000,0.000000,400.000
10.6360,100.0,0.0,0.000000,0.000000,400.000
10.6380,100.0,0.0,0.000000,0.000000,400.000
10.6400,100.0,0.0,0.000000,0.000000,400.000
10.6420,100.0,0.0,0.000000,0.000000,400.000
10.6440,100.0,0.0,0.000000,0.000000,400.000
10.6460,100.0,0.0,0.000000,0.000000,400.000
10.6480,100.0,0.0,0.000000,0.000000,400.000
10.6500,100.0,0.0,0.000000,0.000000,400.000
10.6520,100.0,0.0,0.000000,0.000000,400.000
10.6540,100.0,0.0,0.000000,0.000000,400.000
10.6560,100.0,0.0,0.000000,0.000000,400.000
10.6580,100.0,0.0,0.000000,0.000000,400.000
10.6600,100.0,0.0,0.000000,0.000000,400.000
10.6620,100.0,0.0,0.000000,0.000000,400.000
10.6640,100.0,0.0,0.000000,0.000000,400.000
10.6660,100.0,0.0,0.000000,0.000000,400.000
10.6680,100.0,0.0,0.000000,0.000000,400.000
10.6700,100.0,0.0,0.000000,0.000000,400.000
10.6720,100.0,0.0,0.000000,0.000000,400.000
10.6740,100.0,0.0,0.000000,0.000000,400.000
10.6760,100.0,0.0,0.000000,0.000000,400.000
10.6780,100.0,0.0,0.000000,0.000000,400.000
10.6800,100.0,0.0,0.000000,0.000000,400.000
10.6820,100.0,0.0,0.000000,0.000000,400.000
10.6840,100.0,0.0,0.000000,0.000000,400.000
10.6860,100.0,0.0,0.000000,0.000000,400.000
10.6880,100.0,0.0,0.000000,0.000000,400.000
10.6900,100.0,0.0,0.000000,0.000000,400.000
10.6920,100.0,0.0,0.000000,0.000000,400.000
10.6940,100.0,0.0,0.000000,0.000000,400.000
10.6960,100.0,0.0,0.000000,0.000000,400.000
10.6980,100.0,0.0,0.000000,0.000000,400.000
10.7000,100.0,0.0,0.000000,0.000000,400.000
10.7020,100.0,0.0,0.000000,0.000000,400.000
10.7040,100.0,0.0,0.000000,0.000000,400.000
10.7060,100.0,0.0,0.000000,0.000000,400.000
10.7080,100.0,0.0,0.000000,0.000000,400.000
10.7100,100.0,0.0,0.000000,0.000000,400.000
10.7120,100.0,0.0,0.000000,0.000000,400.000
10.7140,100.0,0.0,0.000000,0.000000,400.000
10.7160,100.0,0.0,0.000000,0.000000,400.000
10.7180,100.0,0.0,0.000000,0.000000,400.000
10.7200,100.0,0.0,0.000000,0.000000,400.000
10.7220,100.0,0.0,0.000000,0.000000,400.000
10.7240,100.0,0.0,0.000000,0.000000,400.000
10.7260,100.0,0.0,0.000000,0.000000,400.000
10.7280,100.0,0.0,0.000000,0.000000,400.000
10.7300,100.0,0.0,0.000000,0.000000,400.000
10.7320,100.0,0.0,0.000000,0.000000,400.000
10.7340,100.0,0.0,0.000000,0.000000,400.000
10.7360,100.0,0.0,0.000000,0.000000,400.000
10.7380,100.0,0.0,0.000000,0.000000,400.000
10.7400,100.0,0.0,0.000000,0.000000,400.000
10.7420,100.0,0.0,0.000000,0.000000,400.000
10.7440,100.0,0.0,0.000000,0.000000,400.000
10.7460,100.0,0.0,0.000000,0.000000,400.000
10.7480,100.0,0.0,0.000000,0.000000,400.000
10.7500,100.0,0.0,0.000000,0.000000,400.000
10.7520,100.0,0.0,0.000000,0.000000,400.000
10.7540,100.0,0.0,0.000000,0.000000,400.000
10.7560,100.0,0.0,0.000000,0.000000,400.000
10.7580,100.0,0.0,0.000000,0.000000,400.000
10.7600,100.0,0.0,0.000000,0.000000,400.000
10.7620,100.0,0.0,0.000000,0.000000,400.000
10.7640,100.0,0.0,0.000000,0.000000,400.000
10.7660,100.0,0.0,0.000000,0.000000,400.000
10.7680,100.0,0.0,0.000000,0.000000,400.000
10.7700,100.0,0.0,0.000000,0.000000,400.000
10.7720,100.0,0.0,0.000000,0.000000,400.000
10.7740,100.0,0.0,0.000000,0.000000,400.000
10.7760,100.0,0.0,0.000000,0.000000,400.000
10.7780,100.0,0.0,0.000000,0.000000,400.000
10.7800,100.0,0.0,0.000000,0.000000,400.000
10.7820,100.0,0.0,0.000000,0.000000,400.000
10.7840,100.0,0.0,0.000000,0.000000,400.000
10.7860,100.0,0.0,0.000000,0.000000,400.000
10.7880,100.0,0.0,0.000000,0.000000,400.000
10.7900,100.0,0.0,0.000000,0.000000,400.000
10.7920,100.0,0.0,0.000000,0.000000,400.000
10.7940,100.0,0.0,0.000000,0.000000,400.000
10.7960,100.0,0.0,0.000000,0.000000,400.000
10.7980,100.0,0.0,0.000000,0.000000,400.000
10.8000,100.0,0.0,0.000000,0.000000,400.000
10.8020,100.0,0.0,0.000000,0.000000,400.000
10.8040,100.0,0.0,0.000000,0.000000,400.000
10.8060,100.0,0.0,0.000000,0.000000,400.000
10.8080,100.0,0.0,0.000000,0.000000,400.000
10.8100,100.0,0.0,0.000000,0.000000,400.000
10.8120,100.0,0.0,0.000000,0.000000,400.000
10.8140,100.0,0.0,0.000000,0.000000,400.000
10.8160,100.0,0.0,0.000000,0.000000,400.000
10.8180,100.0,0.0,0.000000,0.000000,400.000
10.8200,100.0,0.0,0.000000,0.000000,400.000
10.8220,100.0,0.0,0.000000,0.000000,400.000
10.8240,100.0,0.0,0.000000,0.000000,400.000
10.8260,100.0,0.0,0.000000,0.000000,400.000
10.8280,100.0,0.0,0.000000,0.000000,400.000
10.8300,100.0,0.0,0.000000,0.000000,400.000
10.8320,100.0,0.0,0.000000,0.000000,400.000
10.8340,100.0,0.0,0.000000,0.000000,400.000
10.8360,100.0,0.0,0.000000,0.000000,400.000
10.8380,100.0,0.0,0.000000,0.000000,400.000
10.8400,100.0,0.0,0.000000,0.000000,400.000
10.8420,100.0,0.0,0.000000,0.000000,400.000
10.8440,100.0,0.0,0.000000,0.000000,400.000
10.8460,100.0,0.0,0.000000,0.000000,400.000
10.8480,100.0,0.0,0.000000,0.000000,400.000
10.8500,100.0,0.0,0.000000,0.000000,400.000
10.8520,100.0,0.0,0.000000,0.000000,400.000
10.8540,100.0,0.0,0.000000,0.000000,400.000
10.8560,100.0,0.0,0.000000,0.000000,400.000
10.8580,100.0,0.0,0.000000,0.000000,400.000
10.8600,100.0,0.0,0.000000,0.000000,400.000
10.8620,100.0,0.0,0.000000,0.000000,400.000
10.8640,100.0,0.0,0.000000,0.000000,400.000
10.8660,100.0,0.0,0.000000,0.000000,400.000
10.8680,100.0,0.0,0.000000,0.000000,400.000
10.8700,100.0,0.0,0.000000,0.000000,400.000
10.8720,100.0,0.0,0.000000,0.000000,400.000
10.8740,100.0,0.0,0.000000,0.000000,400.000
10.8760,100.0,0.0,0.000000,0.000000,400.000
10.8780,100.0,0.0,0.000000,0.000000,400.000
10.8800,100.0,0.0,0.000000,0.000000,400.000
10.8820,100.0,0.0,0.000000,0.000000,400.000
10.8840,100.0,0.0,0.000000,0.000000,400.000
10.8860,100.0,0.0,0.000000,0.000000,400.000
10.8880,100.0,0.0,0.000000,0.000000,400.000
10.8900,100.0,0.0,0.000000,0.000000,400.000
10.8920,100.0,0.0,0.000000,0.000000,400.000
10.8940,100.0,0.0,0.000000,0.000000,400.000
10.8960,100.0,0.0,0.000000,0.000000,400.000
10.8980,100.0,0.0,0.000000,0.000000,400.000
10.9000,100.0,0.0,0.000000,0.000000,400.000
10.9020,100.0,0.0,0.000000,0.000000,400.000
10.9040,100.0,0.0,0.000000,0.000000,400.000
10.9060,100.0,0.0,0.000000,0.000000,400.000
10.9080,100.0,0.0,0.000000,0.000000,400.000
10.9100,100.0,0.0,0.000000,0.000000,400.000
10.9120,100.0,0.0,0.000000,0.000000,400.000
10.9140,100.0,0.0,0.000000,0.000000,400.000
10.9160,100.0,0.0,0.000000,0.000000,400.000
10.9180,100.0,0.0,0.000000,0.000000,400.000
10.9200,100.0,0.0,0.000000,0.000000,400.000
10.9220,100.0,0.0,0.000000,0.000000,400.000
10.9240,100.0,0.0,0.000000,0.000000,400.000
10.9260,100.0,0.0,0.000000,0.000000,400.000
10.9280,100.0,0.0,0.000000,0.000000,400.000
10.9300,100.0,0.0,0.000000,0.000000,400.000
10.9320,100.0,0.0,0.000000,0.000000,400.000
10.9340,100.0,0.0,0.000000,0.000000,400.000
10.9360,100.0,0.0,0.000000,0.000000,400.000
10.9380,100.0,0.0,0.000000,0.000000,400.000
10.9400,100.0,0.0,0.000000,0.000000,400.000
10.9420,100.0,0.0,0.000000,0.000000,400.000
10.9440,100.0,0.0,0.000000,0.000000,400.000
10.9460,100.0,0.0,0.000000,0.000000,400.000
10.9480,100.0,0.0,0.000000,0.000000,400.000
10.9500,100.0,0.0,0.000000,0.000000,400.000
10.9520,100.0,0.0,0.000000,0.000000,400.000
10.9540,100.0,0.0,0.000000,0.000000,400.000
10.9560,100.0,0.0,0.000000,0.000000,400.000
10.9580,100.0,0.0,0.000000,0.000000,400.000
10.9600,100.0,0.0,0.000000,0.000000,400.000
10.9620,100.0,0.0,0.000000,0.000000,400.000
10.9640,100.0,0.0,0.000000,0.000000,400.000
10.9660,100.0,0.0,0.000000,0.000000,400.000
10.9680,100.0,0.0,0.000000,0.000000,400.000
10.9700,100.0,0.0,0.000000,0.000000,400.000
10.9720,100.0,0.0,0.000000,0.000000,400.000
10.9740,100.0,0.0,0.000000,0.000000,400.000
10.9760,100.0,0.0,0.000000,0.000000,400.000
10.9780,100.0,0.0,0.000000,0.000000,400.000
10.9800,100.0,0.0,0.000000,0.000000,400.000
10.9820,100.0,0.0,0.000000,0.000000,400.000
10.9840,100.0,0.0,0.000000,0.000000,400.000
10.9860,100.0,0.0,0.000000,0.000000,400.000
10.9880,100.0,0.0,0.000000,0.000000,400.000
10.9900,100.0,0.0,0.000000,0.000000,400.000
10.9920,100.0,0.0,0.000000,0.000000,400.000
10.9940,100.0,0.0,0.000000,0.000000,400.000
10.9960,100.0,0.0,0.000000,0.000000,400.000
10.9980,100.0,0.0,0.000000,0.000000,400.000
11.0000,0.0,0.0,0.000000,0.000000,400.000
11.0020,0.0,0.0,0.000000,0.000000,400.000
11.0040,0.0,0.0,0.000000,0.000000,400.000
11.0060,0.0,0.0,0.000000,0.000000,400.000
11.0080,0.0,0.0,0.000000,0.000000,400.000
11.0100,0.0,0.0,0.000000,0.000000,400.000
11.0120,0.0,0.0,0.000000,0.000000,400.000
11.0140,0.0,0.0,0.000000,0.000000,400.000
11.0160,0.0,0.0,0.000000,0.000000,400.000
11.0180,0.0,0.0,0.000000,0.000000,400.000
11.0200,0.0,0.0,0.000000,0.000000,400.000
11.0220,0.0,0.0,0.000000,0.000000,400.000
11.0240,0.0,0.0,0.000000,0.000000,400.000
11.0260,0.0,0.0,0.000000,0.000000,400.000
11.0280,0.0,0.0,0.000000,0.000000,400.000
11.0300,0.0,0.0,0.000000,0.000000,400.000
11.0320,0.0,0.0,0.000000,0.000000,400.000
11.0340,0.0,0.0,0.000000,0.000000,400.000
11.0360,0.0,0.0,0.000000,0.000000,400.000
11.0380,0.0,0.0,0.000000,0.000000,400.000
11.0400,0.0,0.0,0.000000,0.000000,400.000
11.0420,0.0,0.0,0.000000,0.000000,400.000
11.0440,0.0,0.0,0.000000,0.000000,400.000
11.0460,0.0,0.0,0.000000,0.000000,400.000
11.0480,0.0,0.0,0.000000,0.000000,400.000
11.0500,0.0,0.0,0.000000,0.000000,400.000
11.0520,0.0,0.0,0.000000,0.000000,400.000
11.0540,0.0,0.0,0.000000,0.000000,400.000
11.0560,0.0,0.0,0.000000,0.000000,400.000
11.0580,0.0,0.0,0.000000,0.000000,400.000
11.0600,0.0,0.0,0.000000,0.000000,400.000
11.0620,0.0,0.0,0.000000,0.000000,400.000
11.0640,0.0,0.0,0.000000,0.000000,400.000
11.0660,0.0,0.0,0.000000,0.000000,400.000
11.0680,0.0,0.0,0.000000,0.000000,400.000
11.0700,0.0,0.0,0.000000,0.000000,400.000
11.0720,0.0,0.0,0.000000,0.000000,400.000
11.0740,0.0,0.0,0.000000,0.000000,400.000
11.0760,0.0,0.0,0.000000,0.000000,400.000
11.0780,0.0,0.0,0.000000,0.000000,400.000
11.0800,0.0,0.0,0.000000,0.000000,400.000
11.0820,0.0,0.0,0.000000,0.000000,400.000
11.0840,0.0,0.0,0.000000,0.000000,400.000
11.0860,0.0,0.0,0.000000,0.000000,400.000
11.0880,0.0,0.0,0.000000,0.000000,400.000
11.0900,0.0,0.0,0.000000,0.000000,400.000
11.0920,0.0,0.0,0.000000,0.000000,400.000
11.0940,0.0,0.0,0.000000,0.000000,400.000
11.0960,0.0,0.0,0.000000,0.000000,400.000
11.0980,0.0,0.0,0.000000,0.000000,400.000
11.1000,0.0,0.0,0.000000,0.000000,400.000
11.1020,0.0,0.0,0.000000,0.000000,400.000
11.1040,0.0,0.0,0.000000,0.000000,400.000
11.1060,0.0,0.0,0.000000,0.000000,400.000
11.1080,0.0,0.0,0.000000,0.000000,400.000
11.1100,0.0,0.0,0.000000,0.000000,400.000
11.1120,0.0,0.0,0.000000,0.000000,400.000
11.1140,0.0,0.0,0.000000,0.000000,400.000
11.1160,0.0,0.0,0.000000,0.000000,400.000
11.1180,0.0,0.0,0.000000,0.000000,400.000
11.1200,0.0,0.0,0.000000,0.000000,400.000
11.1220,0.0,0.0,0.000000,0.000000,400.000
11.1240,0.0,0.0,0.000000,0.000000,400.000
11.1260,0.0,0.0,0.000000,0.000000,400.000
11.1280,0.0,0.0,0.000000,0.000000,400.000
11.1300,0.0,0.0,0.000000,0.000000,400.000
11.1320,0.0,0.0,0.000000,0.000000,400.000
11.1340,0.0,0.0,0.000000,0.000000,400.000
11.1360,0.0,0.0,0.000000,0.000000,400.000
11.1380,0.0,0.0,0.000000,0.000000,400.000
11.1400,0.0,0.0,0.000000,0.000000,400.000
11.1420,0.0,0.0,0.000000,0.000000,400.000
11.1440,0.0,0.0,0.000000,0.000000,400.000
11.1460,0.0,0.0,0.000000,0.000000,400.000
11.1480,0.0,0.0,0.000000,0.000000,400.000
11.1500,0.0,0.0,0.000000,0.000000,400.000
11.1520,0.0,0.0,0.000000,0.000000,400.000
11.1540,0.0,0.0,0.000000,0.000000,400.000
11.1560,0.0,0.0,0.000000,0.000000,400.000
11.1580,0.0,0.0,0.000000,0.000000,400.000
11.1600,0.0,0.0,0.000000,0.000000,400.000
11.1620,0.0,0.0,0.000000,0.000000,400.000
11.1640,0.0,0.0,0.000000,0.000000,400.000
11.1660,0.0,0.0,0.000000,0.000000,400.000
11.1680,0.0,0.0,0.000000,0.000000,400.000
11.1700,0.0,0.0,0.000000,0.000000,400.000
11.1720,0.0,0.0,0.000000,0.000000,400.000
11.1740,0.0,0.0,0.000000,0.000000,400.000
11.1760,0.0,0.0,0.000000,0.000000,400.000
11.1780,0.0,0.0,0.000000,0.000000,400.000
11.1800,0.0,0.0,0.000000,0.000000,400.000
11.1820,0.0,0.0,0.000000,0.000000,400.000
11.1840,0.0,0.0,0.000000,0.000000,400.000
11.1860,0.0,0.0,0.000000,0.000000,400.000
11.1880,0.0,0.0,0.000000,0.000000,400.000
11.1900,0.0,0.0,0.000000,0.000000,400.000
11.1920,0.0,0.0,0.000000,0.000000,400.000
11.1940,0.0,0.0,0.000000,0.000000,400.000
11.1960,0.0,0.0,0.000000,0.000000,400.000
11.1980,0.0,0.0,0.000000,0.000000,400.000
11.2000,0.0,0.0,0.000000,0.000000,400.000
11.2020,0.0,0.0,0.000000,0.000000,400.000
11.2040,0.0,0.0,0.000000,0.000000,400.000
11.2060,0.0,0.0,0.000000,0.000000,400.000
11.2080,0.0,0.0,0.000000,0.000000,400.000
11.2100,0.0,0.0,0.000000,0.000000,400.000
11.2120,0.0,0.0,0.000000,0.000000,400.000
11.2140,0.0,0.0,0.000000,0.000000,400.000
11.2160,0.0,0.0,0.000000,0.000000,400.000
11.2180,0.0,0.0,0.000000,0.000000,400.000
11.2200,0.0,0.0,0.000000,0.000000,400.000
11.2220,0.0,0.0,0.000000,0.000000,400.000
11.2240,0.0,0.0,0.000000,0.000000,400.000
11.2260,0.0,0.0,0.000000,0.000000,400.000
11.2280,0.0,0.0,0.000000,0.000000,400.000
11.2300,0.0,0.0,0.000000,0.000000,400.000
11.2320,0.0,0.0,0.000000,0.000000,400.000
11.2340,0.0,0.0,0.000000,0.000000,400.000
11.2360,0.0,0.0,0.000000,0.000000,400.000
11.2380,0.0,0.0,0.000000,0.000000,400.000
11.2400,0.0,0.0,0.000000,0.000000,400.000
11.2420,0.0,0.0,0.000000,0.000000,400.000
