t_s,u_ph1_pct,u_ph2_pct,Q_suction_lpm,Q_recovery_lpm,P_kPa
3.2460,30.0,0.0,0.000000,0.000000,101.325
3.2480,30.0,0.0,0.000000,0.000000,101.325
3.2500,30.0,0.0,0.000000,0.000000,101.325
3.2520,30.0,0.0,0.000000,0.000000,101.325
3.2540,30.0,0.0,0.000000,0.000000,101.325
3.2560,30.0,0.0,0.000000,0.000000,101.325
3.2580,30.0,0.0,0.000000,0.000000,101.325
3.2600,30.0,0.0,0.000000,0.000000,101.325
3.2620,30.0,0.0,0.000000,0.000000,101.325
3.2640,30.0,0.0,0.000000,0.000000,101.325
3.2660,30.0,0.0,0.000000,0.000000,101.325
3.2680,30.0,0.0,0.000000,0.000000,101.325
3.2700,30.0,0.0,0.000000,0.000000,101.325
3.2720,30.0,0.0,0.000000,0.000000,101.325
3.2740,30.0,0.0,0.000000,0.000000,101.325
3.2760,30.0,0.0,0.000000,0.000000,101.325
3.2780,30.0,0.0,0.000000,0.000000,101.325
3.2800,30.0,0.0,0.000000,0.000000,101.325
3.2820,30.0,0.0,0.000000,0.000000,101.325
3.2840,30.0,0.0,0.000000,0.000000,101.325
3.2860,30.0,0.0,0.000000,0.000000,101.325
3.2880,30.0,0.0,0.000000,0.000000,101.325
3.2900,30.0,0.0,0.000000,0.000000,101.325
3.2920,30.0,0.0,0.000000,0.000000,101.325
3.2940,30.0,0.0,0.000000,0.000000,101.325
3.2960,30.0,0.0,0.000000,0.000000,101.325
3.2980,30.0,0.0,0.000000,0.000000,101.325
3.3000,30.0,0.0,0.000000,0.000000,101.325
3.3020,30.0,0.0,0.000000,0.000000,101.325
3.3040,30.0,0.0,0.000000,0.000000,101.325
3.3060,30.0,0.0,0.000000,0.000000,101.325
3.3080,30.0,0.0,0.000000,0.000000,101.325
3.3100,30.0,0.0,0.000000,0.000000,101.325
3.3120,30.0,0.0,0.000000,0.000000,101.325
3.3140,30.0,0.0,0.000000,0.000000,101.325
3.3160,30.0,0.0,0.000000,0.000000,101.325
3.3180,30.0,0.0,0.000000,0.000000,101.325
3.3200,30.0,0.0,0.000000,0.000000,101.325
3.3220,30.0,0.0,0.000000,0.000000,101.325
3.3240,30.0,0.0,0.000000,0.000000,101.325
3.3260,30.0,0.0,0.000000,0.000000,101.325
3.3280,30.0,0.0,0.000000,0.000000,101.325
3.3300,30.0,0.0,0.000000,0.000000,101.325
3.3320,30.0,0.0,0.000000,0.000000,101.325
3.3340,30.0,0.0,0.000000,0.000000,101.325
3.3360,30.0,0.0,0.000000,0.000000,101.325
3.3380,30.0,0.0,0.000000,0.000000,101.325
3.3400,30.0,0.0,0.000000,0.000000,101.325
3.3420,30.0,0.0,0.000000,0.000000,101.325
3.3440,30.0,0.0,0.000000,0.000000,101.325
3.3460,30.0,0.0,0.000000,0.000000,101.325
3.3480,30.0,0.0,0.000000,0.000000,101.325
3.3500,30.0,0.0,0.000000,0.000000,101.325
3.3520,30.0,0.0,0.000000,0.000000,101.325
3.3540,30.0,0.0,0.000000,0.000000,101.325
3.3560,30.0,0.0,0.000000,0.000000,101.325
3.3580,30.0,0.0,0.000000,0.000000,101.325
3.3600,30.0,0.0,0.000000,0.000000,101.325
3.3620,30.0,0.0,0.000000,0.000000,101.325
3.3640,30.0,0.0,0.000000,0.000000,101.325
3.3660,30.0,0.0,0.000000,0.000000,101.325
3.3680,30.0,0.0,0.000000,0.000000,101.325
3.3700,30.0,0.0,0.000000,0.000000,101.325
3.3720,30.0,0.0,0.000000,0.000000,101.325
3.3740,30.0,0.0,0.000000,0.000000,101.325
3.3760,30.0,0.0,0.000000,0.000000,101.325
3.3780,30.0,0.0,0.000000,0.000000,101.325
3.3800,30.0,0.0,0.000000,0.000000,101.325
3.3820,30.0,0.0,0.000000,0.000000,101.325
3.3840,30.0,0.0,0.000000,0.000000,101.325
3.3860,30.0,0.0,0.000000,0.000000,101.325
3.3880,30.0,0.0,0.000000,0.000000,101.325
3.3900,30.0,0.0,0.000000,0.000000,101.325
3.3920,30.0,0.0,0.000000,0.000000,101.325
3.3940,30.0,0.0,0.000000,0.000000,101.325
3.3960,30.0,0.0,0.000000,0.000000,101.325
3.3980,30.0,0.0,0.000000,0.000000,101.325
3.4000,30.0,0.0,0.000000,0.000000,101.325
3.4020,30.0,0.0,0.000000,0.000000,101.325
3.4040,30.0,0.0,0.000000,0.000000,101.325
3.4060,30.0,0.0,0.000000,0.000000,101.325
3.4080,30.0,0.0,0.000000,0.000000,101.325
3.4100,30.0,0.0,0.000000,0.000000,101.325
3.4120,30.0,0.0,0.000000,0.000000,101.325
3.4140,30.0,0.0,0.000000,0.000000,101.325
3.4160,30.0,0.0,0.000000,0.000000,101.325
3.4180,30.0,0.0,0.000000,0.000000,101.325
3.4200,30.0,0.0,0.000000,0.000000,101.325
3.4220,30.0,0.0,0.000000,0.000000,101.325
3.4240,30.0,0.0,0.000000,0.000000,101.325
3.4260,30.0,0.0,0.000000,0.000000,101.325
3.4280,30.0,0.0,0.000000,0.000000,101.325
3.4300,30.0,0.0,0.000000,0.000000,101.325
3.4320,30.0,0.0,0.000000,0.000000,101.325
3.4340,30.0,0.0,0.000000,0.000000,101.325
3.4360,30.0,0.0,0.000000,0.000000,101.325
3.4380,30.0,0.0,0.000000,0.000000,101.325
3.4400,30.0,0.0,0.000000,0.000000,101.325
3.4420,30.0,0.0,0.000000,0.000000,101.325
3.4440,30.0,0.0,0.000000,0.000000,101.325
3.4460,30.0,0.0,0.000000,0.000000,101.325
3.4480,30.0,0.0,0.000000,0.000000,101.325
3.4500,30.0,0.0,0.000000,0.000000,101.325
3.4520,30.0,0.0,0.000000,0.000000,101.325
3.4540,30.0,0.0,0.000000,0.000000,101.325
3.4560,30.0,0.0,0.000000,0.000000,101.325
3.4580,30.0,0.0,0.000000,0.000000,101.325
3.4600,30.0,0.0,0.000000,0.000000,101.325
3.4620,30.0,0.0,0.000000,0.000000,101.325
3.4640,30.0,0.0,0.000000,0.000000,101.325
3.4660,30.0,0.0,0.000000,0.000000,101.325
3.4680,30.0,0.0,0.000000,0.000000,101.325
3.4700,30.0,0.0,0.000000,0.000000,101.325
3.4720,30.0,0.0,0.000000,0.000000,101.325
3.4740,30.0,0.0,0.000000,0.000000,101.325
3.4760,30.0,0.0,0.000000,0.000000,101.325
3.4780,30.0,0.0,0.000000,0.000000,101.325
3.4800,30.0,0.0,0.000000,0.000000,101.325
3.4820,30.0,0.0,0.000000,0.000000,101.325
3.4840,30.0,0.0,0.000000,0.000000,101.325
3.4860,30.0,0.0,0.000000,0.000000,101.325
3.4880,30.0,0.0,0.000000,0.000000,101.325
3.4900,30.0,0.0,0.000000,0.000000,101.325
3.4920,30.0,0.0,0.000000,0.000000,101.325
3.4940,30.0,0.0,0.000000,0.000000,101.325
3.4960,30.0,0.0,0.000000,0.000000,101.325
3.4980,30.0,0.0,0.000000,0.000000,101.325
3.5000,30.0,0.0,0.000000,0.000000,101.325
3.5020,30.0,0.0,0.000000,0.000000,101.325
3.5040,30.0,0.0,0.000000,0.000000,101.325
3.5060,30.0,0.0,0.000000,0.000000,101.325
3.5080,30.0,0.0,0.000000,0.000000,101.325
3.5100,30.0,0.0,0.000000,0.000000,101.325
3.5120,30.0,0.0,0.000000,0.000000,101.325
3.5140,30.0,0.0,0.000000,0.000000,101.325
3.5160,30.0,0.0,0.000000,0.000000,101.325
3.5180,30.0,0.0,0.000000,0.000000,101.325
3.5200,30.0,0.0,0.000000,0.000000,101.325
3.5220,30.0,0.0,0.000000,0.000000,101.325
3.5240,30.0,0.0,0.000000,0.000000,101.325
3.5260,30.0,0.0,0.000000,0.000000,101.325
3.5280,30.0,0.0,0.000000,0.000000,101.325
3.5300,30.0,0.0,0.000000,0.000000,101.325
3.5320,30.0,0.0,0.000000,0.000000,101.325
3.5340,30.0,0.0,0.000000,0.000000,101.325
3.5360,30.0,0.0,0.000000,0.000000,101.325
3.5380,30.0,0.0,0.000000,0.000000,101.325
3.5400,30.0,0.0,0.000000,0.000000,101.325
3.5420,30.0,0.0,0.000000,0.000000,101.325
3.5440,30.0,0.0,0.000000,0.000000,101.325
3.5460,30.0,0.0,0.000000,0.000000,101.325
3.5480,30.0,0.0,0.000000,0.000000,101.325
3.5500,30.0,0.0,0.000000,0.000000,101.325
3.5520,30.0,0.0,0.000000,0.000000,101.325
3.5540,30.0,0.0,0.000000,0.000000,101.325
3.5560,30.0,0.0,0.000000,0.000000,101.325
3.5580,30.0,0.0,0.000000,0.000000,101.325
3.5600,30.0,0.0,0.000000,0.000000,101.325
3.5620,30.0,0.0,0.000000,0.000000,101.325
3.5640,30.0,0.0,0.000000,0.000000,101.325
3.5660,30.0,0.0,0.000000,0.000000,101.325
3.5680,30.0,0.0,0.000000,0.000000,101.325
3.5700,30.0,0.0,0.000000,0.000000,101.325
3.5720,30.0,0.0,0.000000,0.000000,101.325
3.5740,30.0,0.0,0.000000,0.000000,101.325
3.5760,30.0,0.0,0.000000,0.000000,101.325
3.5780,30.0,0.0,0.000000,0.000000,101.325
3.5800,30.0,0.0,0.000000,0.000000,101.325
3.5820,30.0,0.0,0.000000,0.000000,101.325
3.5840,30.0,0.0,0.000000,0.000000,101.325
3.5860,30.0,0.0,0.000000,0.000000,101.325
3.5880,30.0,0.0,0.000000,0.000000,101.325
3.5900,30.0,0.0,0.000000,0.000000,101.325
3.5920,30.0,0.0,0.000000,0.000000,101.325
3.5940,30.0,0.0,0.000000,0.000000,101.325
3.5960,30.0,0.0,0.000000,0.000000,101.325
3.5980,30.0,0.0,0.000000,0.000000,101.325
3.6000,30.0,0.0,0.000000,0.000000,101.325
3.6020,30.0,0.0,0.000000,0.000000,101.325
3.6040,30.0,0.0,0.000000,0.000000,101.325
3.6060,30.0,0.0,0.000000,0.000000,101.325
3.6080,30.0,0.0,0.000000,0.000000,101.325
3.6100,30.0,0.0,0.000000,0.000000,101.325
3.6120,30.0,0.0,0.000000,0.000000,101.325
3.6140,30.0,0.0,0.000000,0.000000,101.325
3.6160,30.0,0.0,0.000000,0.000000,101.325
3.6180,30.0,0.0,0.000000,0.000000,101.325
3.6200,30.0,0.0,0.000000,0.000000,101.325
3.6220,30.0,0.0,0.000000,0.000000,101.325
3.6240,30.0,0.0,0.000000,0.000000,101.325
3.6260,30.0,0.0,0.000000,0.000000,101.325
3.6280,30.0,0.0,0.000000,0.000000,101.325
3.6300,30.0,0.0,0.000000,0.000000,101.325
3.6320,30.0,0.0,0.000000,0.000000,101.325
3.6340,30.0,0.0,0.000000,0.000000,101.325
3.6360,30.0,0.0,0.000000,0.000000,101.325
3.6380,30.0,0.0,0.000000,0.000000,101.325
3.6400,30.0,0.0,0.000000,0.000000,101.325
3.6420,30.0,0.0,0.000000,0.000000,101.325
3.6440,30.0,0.0,0.000000,0.000000,101.325
3.6460,30.0,0.0,0.000000,0.000000,101.325
3.6480,30.0,0.0,0.000000,0.000000,101.325
3.6500,30.0,0.0,0.000000,0.000000,101.325
3.6520,30.0,0.0,0.000000,0.000000,101.325
3.6540,30.0,0.0,0.000000,0.000000,101.325
3.6560,30.0,0.0,0.000000,0.000000,101.325
3.6580,30.0,0.0,0.000000,0.000000,101.325
3.6600,30.0,0.0,0.000000,0.000000,101.325
3.6620,30.0,0.0,0.000000,0.000000,101.325
3.6640,30.0,0.0,0.000000,0.000000,101.325
3.6660,30.0,0.0,0.000000,0.000000,101.325
3.6680,30.0,0.0,0.000000,0.000000,101.325
3.6700,30.0,0.0,0.000000,0.000000,101.325
3.6720,30.0,0.0,0.000000,0.000000,101.325
3.6740,30.0,0.0,0.000000,0.000000,101.325
3.6760,30.0,0.0,0.000000,0.000000,101.325
3.6780,30.0,0.0,0.000000,0.000000,101.325
3.6800,30.0,0.0,0.000000,0.000000,101.325
3.6820,30.0,0.0,0.000000,0.000000,101.325
3.6840,30.0,0.0,0.000000,0.000000,101.325
3.6860,30.0,0.0,0.000000,0.000000,101.325
3.6880,30.0,0.0,0.000000,0.000000,101.325
3.6900,30.0,0.0,0.000000,0.000000,101.325
3.6920,30.0,0.0,0.000000,0.000000,101.325
3.6940,30.0,0.0,0.000000,0.000000,101.325
3.6960,30.0,0.0,0.000000,0.000000,101.325
3.6980,30.0,0.0,0.000000,0.000000,101.325
3.7000,30.0,0.0,0.000000,0.000000,101.325
3.7020,30.0,0.0,0.000000,0.000000,101.325
3.7040,30.0,0.0,0.000000,0.000000,101.325
3.7060,30.0,0.0,0.000000,0.000000,101.325
3.7080,30.0,0.0,0.000000,0.000000,101.325
3.7100,30.0,0.0,0.000000,0.000000,101.325
3.7120,30.0,0.0,0.000000,0.000000,101.325
3.7140,30.0,0.0,0.000000,0.000000,101.325
3.7160,30.0,0.0,0.000000,0.000000,101.325
3.7180,30.0,0.0,0.000000,0.000000,101.325
3.7200,30.0,0.0,0.000000,0.000000,101.325
3.7220,30.0,0.0,0.000000,0.000000,101.325
3.7240,30.0,0.0,0.000000,0.000000,101.325
3.7260,30.0,0.0,0.000000,0.000000,101.325
3.7280,30.0,0.0,0.000000,0.000000,101.325
3.7300,30.0,0.0,0.000000,0.000000,101.325
3.7320,30.0,0.0,0.000000,0.000000,101.325
3.7340,30.0,0.0,0.000000,0.000000,101.325
3.7360,30.0,0.0,0.000000,0.000000,101.325
3.7380,30.0,0.0,0.000000,0.000000,101.325
3.7400,30.0,0.0,0.000000,0.000000,101.325
3.7420,30.0,0.0,0.000000,0.000000,101.325
3.7440,30.0,0.0,0.000000,0.000000,101.325
3.7460,30.0,0.0,0.000000,0.000000,101.325
3.7480,30.0,0.0,0.000000,0.000000,101.325
3.7500,30.0,0.0,0.000000,0.000000,101.325
3.7520,30.0,0.0,0.000000,0.000000,101.325
3.7540,30.0,0.0,0.000000,0.000000,101.325
3.7560,30.0,0.0,0.000000,0.000000,101.325
3.7580,30.0,0.0,0.000000,0.000000,101.325
3.7600,30.0,0.0,0.000000,0.000000,101.325
3.7620,30.0,0.0,0.000000,0.000000,101.325
3.7640,30.0,0.0,0.000000,0.000000,101.325
3.7660,30.0,0.0,0.000000,0.000000,101.325
3.7680,30.0,0.0,0.000000,0.000000,101.325
3.7700,30.0,0.0,0.000000,0.000000,101.325
3.7720,30.0,0.0,0.000000,0.000000,101.325
3.7740,30.0,0.0,0.000000,0.000000,101.325
3.7760,30.0,0.0,0.000000,0.000000,101.325
3.7780,30.0,0.0,0.000000,0.000000,101.325
3.7800,30.0,0.0,0.000000,0.000000,101.325
3.7820,30.0,0.0,0.000000,0.000000,101.325
3.7840,30.0,0.0,0.000000,0.000000,101.325
3.7860,30.0,0.0,0.000000,0.000000,101.325
3.7880,30.0,0.0,0.000000,0.000000,101.325
3.7900,30.0,0.0,0.000000,0.000000,101.325
3.7920,30.0,0.0,0.000000,0.000000,101.325
3.7940,30.0,0.0,0.000000,0.000000,101.325
3.7960,30.0,0.0,0.000000,0.000000,101.325
3.7980,30.0,0.0,0.000000,0.000000,101.325
3.8000,30.0,0.0,0.000000,0.000000,101.325
3.8020,30.0,0.0,0.000000,0.000000,101.325
3.8040,30.0,0.0,0.000000,0.000000,101.325
3.8060,30.0,0.0,0.000000,0.000000,101.325
3.8080,30.0,0.0,0.000000,0.000000,101.325
3.8100,30.0,0.0,0.000000,0.000000,101.325
3.8120,30.0,0.0,0.000000,0.000000,101.325
3.8140,30.0,0.0,0.000000,0.000000,101.325
3.8160,30.0,0.0,0.000000,0.000000,101.325
3.8180,30.0,0.0,0.000000,0.000000,101.325
3.8200,30.0,0.0,0.000000,0.000000,101.325
3.8220,30.0,0.0,0.000000,0.000000,101.325
3.8240,30.0,0.0,0.000000,0.000000,101.325
3.8260,30.0,0.0,0.000000,0.000000,101.325
3.8280,30.0,0.0,0.000000,0.000000,101.325
3.8300,30.0,0.0,0.000000,0.000000,101.325
3.8320,30.0,0.0,0.000000,0.000000,101.325
3.8340,30.0,0.0,0.000000,0.000000,101.325
3.8360,30.0,0.0,0.000000,0.000000,101.325
3.8380,30.0,0.0,0.000000,0.000000,101.325
3.8400,30.0,0.0,0.000000,0.000000,101.325
3.8420,30.0,0.0,0.000000,0.000000,101.325
3.8440,30.0,0.0,0.000000,0.000000,101.325
3.8460,30.0,0.0,0.000000,0.000000,101.325
3.8480,30.0,0.0,0.000000,0.000000,101.325
3.8500,30.0,0.0,0.000000,0.000000,101.325
3.8520,30.0,0.0,0.000000,0.000000,101.325
3.8540,30.0,0.0,0.000000,0.000000,101.325
3.8560,30.0,0.0,0.000000,0.000000,101.325
3.8580,30.0,0.0,0.000000,0.000000,101.325
3.8600,30.0,0.0,0.000000,0.000000,101.325
3.8620,30.0,0.0,0.000000,0.000000,101.325
3.8640,30.0,0.0,0.000000,0.000000,101.325
3.8660,30.0,0.0,0.000000,0.000000,101.325
3.8680,30.0,0.0,0.000000,0.000000,101.325
3.8700,30.0,0.0,0.000000,0.000000,101.325
3.8720,30.0,0.0,0.000000,0.000000,101.325
3.8740,30.0,0.0,0.000000,0.000000,101.325
3.8760,30.0,0.0,0.000000,0.000000,101.325
3.8780,30.0,0.0,0.000000,0.000000,101.325
3.8800,30.0,0.0,0.000000,0.000000,101.325
3.8820,30.0,0.0,0.000000,0.000000,101.325
3.8840,30.0,0.0,0.000000,0.000000,101.325
3.8860,30.0,0.0,0.000000,0.000000,101.325
3.8880,30.0,0.0,0.000000,0.000000,101.325
3.8900,30.0,0.0,0.000000,0.000000,101.325
3.8920,30.0,0.0,0.000000,0.000000,101.325
3.8940,30.0,0.0,0.000000,0.000000,101.325
3.8960,30.0,0.0,0.000000,0.000000,101.325
3.8980,30.0,0.0,0.000000,0.000000,101.325
3.9000,30.0,0.0,0.000000,0.000000,101.325
3.9020,30.0,0.0,0.000000,0.000000,101.325
3.9040,30.0,0.0,0.000000,0.000000,101.325
3.9060,30.0,0.0,0.000000,0.000000,101.325
3.9080,30.0,0.0,0.000000,0.000000,101.325
3.9100,30.0,0.0,0.000000,0.000000,101.325
3.9120,30.0,0.0,0.000000,0.000000,101.325
3.9140,30.0,0.0,0.000000,0.000000,101.325
3.9160,30.0,0.0,0.000000,0.000000,101.325
3.9180,30.0,0.0,0.000000,0.000000,101.325
3.9200,30.0,0.0,0.000000,0.000000,101.325
3.9220,30.0,0.0,0.000000,0.000000,101.325
3.9240,30.0,0.0,0.000000,0.000000,101.325
3.9260,30.0,0.0,0.000000,0.000000,101.325
3.9280,30.0,0.0,0.000000,0.000000,101.325
3.9300,30.0,0.0,0.000000,0.000000,101.325
3.9320,30.0,0.0,0.000000,0.000000,101.325
3.9340,30.0,0.0,0.000000,0.000000,101.325
3.9360,30.0,0.0,0.000000,0.000000,101.325
3.9380,30.0,0.0,0.000000,0.000000,101.325
3.9400,30.0,0.0,0.000000,0.000000,101.325
3.9420,30.0,0.0,0.000000,0.000000,101.325
3.9440,30.0,0.0,0.000000,0.000000,101.325
3.9460,30.0,0.0,0.000000,0.000000,101.325
3.9480,30.0,0.0,0.000000,0.000000,101.325
3.9500,30.0,0.0,0.000000,0.000000,101.325
3.9520,30.0,0.0,0.000000,0.000000,101.325
3.9540,30.0,0.0,0.000000,0.000000,101.325
3.9560,30.0,0.0,0.000000,0.000000,101.325
3.9580,30.0,0.0,0.000000,0.000000,101.325
3.9600,30.0,0.0,0.000000,0.000000,101.325
3.9620,30.0,0.0,0.000000,0.000000,101.325
3.9640,30.0,0.0,0.000000,0.000000,101.325
3.9660,30.0,0.0,0.000000,0.000000,101.325
3.9680,30.0,0.0,0.000000,0.000000,101.325
3.9700,30.0,0.0,0.000000,0.000000,101.325
3.9720,30.0,0.0,0.000000,0.000000,101.325
3.9740,30.0,0.0,0.000000,0.000000,101.325
3.9760,30.0,0.0,0.000000,0.000000,101.325
3.9780,30.0,0.0,0.000000,0.000000,101.325
3.9800,30.0,0.0,0.000000,0.000000,101.325
3.9820,30.0,0.0,0.000000,0.000000,101.325
3.9840,30.0,0.0,0.000000,0.000000,101.325
3.9860,30.0,0.0,0.000000,0.000000,101.325
3.9880,30.0,0.0,0.000000,0.000000,101.325
3.9900,30.0,0.0,0.000000,0.000000,101.325
3.9920,30.0,0.0,0.000000,0.000000,101.325
3.9940,30.0,0.0,0.000000,0.000000,101.325
3.9960,30.0,0.0,0.000000,0.000000,101.325
3.9980,30.0,0.0,0.000000,0.000000,101.325
4.0000,40.0,0.0,0.000000,0.000000,101.325
4.0020,40.0,0.0,0.000000,0.000000,101.325
4.0040,40.0,0.0,0.000000,0.000000,101.325
4.0060,40.0,0.0,0.000000,0.000000,101.325
4.0080,40.0,0.0,0.000000,0.000000,101.325
4.0100,40.0,0.0,0.000000,0.000000,101.325
4.0120,40.0,0.0,0.000000,0.000000,101.325
4.0140,40.0,0.0,0.000000,0.000000,101.325
4.0160,40.0,0.0,0.000000,0.000000,101.325
4.0180,40.0,0.0,0.000000,0.000000,101.325
4.0200,40.0,0.0,0.000000,0.000000,101.325
4.0220,40.0,0.0,0.000000,0.000000,101.325
4.0240,40.0,0.0,0.000000,0.000000,101.325
4.0260,40.0,0.0,0.000000,0.000000,101.325
4.0280,40.0,0.0,0.000000,0.000000,101.325
4.0300,40.0,0.0,0.000000,0.000000,101.325
4.0320,40.0,0.0,0.000000,0.000000,101.325
4.0340,40.0,0.0,0.000000,0.000000,101.325
4.0360,40.0,0.0,0.000000,0.000000,101.325
4.0380,40.0,0.0,0.000000,0.000000,101.325
4.0400,40.0,0.0,0.000000,0.000000,101.325
4.0420,40.0,0.0,0.000000,0.000000,101.325
4.0440,40.0,0.0,0.000000,0.000000,101.325
4.0460,40.0,0.0,0.000000,0.000000,101.325
4.0480,40.0,0.0,0.000000,0.000000,101.325
4.0500,40.0,0.0,0.000000,0.000000,101.325
4.0520,40.0,0.0,0.000000,0.000000,101.325
4.0540,40.0,0.0,0.000000,0.000000,101.325
4.0560,40.0,0.0,0.000000,0.000000,101.325
4.0580,40.0,0.0,0.000000,0.000000,101.325
4.0600,40.0,0.0,0.000000,0.000000,101.325
4.0620,40.0,0.0,0.000000,0.000000,101.325
4.0640,40.0,0.0,0.000000,0.000000,101.325
4.0660,40.0,0.0,0.000000,0.000000,101.325
4.0680,40.0,0.0,0.000000,0.000000,101.325
4.0700,40.0,0.0,0.000000,0.000000,101.325
4.0720,40.0,0.0,0.000000,0.000000,101.325
4.0740,40.0,0.0,0.000000,0.000000,101.325
4.0760,40.0,0.0,0.000000,0.000000,101.325
4.0780,40.0,0.0,0.000000,0.000000,101.325
4.0800,40.0,0.0,0.000000,0.000000,101.325
4.0820,40.0,0.0,0.000000,0.000000,101.325
4.0840,40.0,0.0,0.000000,0.000000,101.325
4.0860,40.0,0.0,0.000000,0.000000,101.325
4.0880,40.0,0.0,0.000000,0.000000,101.325
4.0900,40.0,0.0,0.000000,0.000000,101.325
4.0920,40.0,0.0,0.000000,0.000000,101.325
4.0940,40.0,0.0,0.000000,0.000000,101.325
4.0960,40.0,0.0,0.000000,0.000000,101.325
4.0980,40.0,0.0,0.000000,0.000000,101.325
4.1000,40.0,0.0,0.000000,0.000000,101.325
4.1020,40.0,0.0,0.000000,0.000000,101.325
4.1040,40.0,0.0,0.000000,0.000000,101.325
4.1060,40.0,0.0,0.000000,0.000000,101.325
4.1080,40.0,0.0,0.000000,0.000000,101.325
4.1100,40.0,0.0,0.000000,0.000000,101.325
4.1120,40.0,0.0,0.000000,0.000000,101.325
4.1140,40.0,0.0,0.000000,0.000000,101.325
4.1160,40.0,0.0,0.000000,0.000000,101.325
4.1180,40.0,0.0,0.000000,0.000000,101.325
4.1200,40.0,0.0,0.000000,0.000000,101.325
4.1220,40.0,0.0,0.000000,0.000000,101.325
4.1240,40.0,0.0,0.000000,0.000000,101.325
4.1260,40.0,0.0,0.000000,0.000000,101.325
4.1280,40.0,0.0,0.000000,0.000000,101.325
4.1300,40.0,0.0,0.000000,0.000000,101.325
4.1320,40.0,0.0,0.000000,0.000000,101.325
4.1340,40.0,0.0,0.000000,0.000000,101.325
4.1360,40.0,0.0,0.000000,0.000000,101.325
4.1380,40.0,0.0,0.000000,0.000000,101.325
4.1400,40.0,0.0,0.000000,0.000000,101.325
4.1420,40.0,0.0,0.000000,0.000000,101.325
4.1440,40.0,0.0,0.000000,0.000000,101.325
4.1460,40.0,0.0,0.000000,0.000000,101.325
4.1480,40.0,0.0,0.000000,0.000000,101.325
4.1500,40.0,0.0,0.000000,0.000000,101.325
4.1520,40.0,0.0,0.000000,0.000000,101.325
4.1540,40.0,0.0,0.000000,0.000000,101.325
4.1560,40.0,0.0,0.000000,0.000000,101.325
4.1580,40.0,0.0,0.000000,0.000000,101.325
4.1600,40.0,0.0,0.000000,0.000000,101.325
4.1620,40.0,0.0,0.000000,0.000000,101.325
4.1640,40.0,0.0,0.000000,0.000000,101.325
4.1660,40.0,0.0,0.000000,0.000000,101.325
4.1680,40.0,0.0,0.000000,0.000000,101.325
4.1700,40.0,0.0,0.000000,0.000000,101.325
4.1720,40.0,0.0,0.000000,0.000000,101.325
4.1740,40.0,0.0,0.000000,0.000000,101.325
4.1760,40.0,0.0,0.000000,0.000000,101.325
4.1780,40.0,0.0,0.000000,0.000000,101.325
4.1800,40.0,0.0,0.000000,0.000000,101.325
4.1820,40.0,0.0,0.000000,0.000000,101.325
4.1840,40.0,0.0,0.000000,0.000000,101.325
4.1860,40.0,0.0,0.000000,0.000000,101.325
4.1880,40.0,0.0,0.000000,0.000000,101.325
4.1900,40.0,0.0,0.000000,0.000000,101.325
4.1920,40.0,0.0,0.000000,0.000000,101.325
4.1940,40.0,0.0,0.000000,0.000000,101.325
4.1960,40.0,0.0,0.000000,0.000000,101.325
4.1980,40.0,0.0,0.000000,0.000000,101.325
4.2000,40.0,0.0,0.000000,0.000000,101.325
4.2020,40.0,0.0,0.000000,0.000000,101.325
4.2040,40.0,0.0,0.000000,0.000000,101.325
4.2060,40.0,0.0,0.000000,0.000000,101.325
4.2080,40.0,0.0,0.000000,0.000000,101.325
4.2100,40.0,0.0,0.000000,0.000000,101.325
4.2120,40.0,0.0,0.000000,0.000000,101.325
4.2140,40.0,0.0,0.000000,0.000000,101.325
4.2160,40.0,0.0,0.000000,0.000000,101.325
4.2180,40.0,0.0,0.000000,0.000000,101.325
4.2200,40.0,0.0,0.000000,0.000000,101.325
4.2220,40.0,0.0,0.000000,0.000000,101.325
4.2240,40.0,0.0,0.000000,0.000000,101.325
4.2260,40.0,0.0,0.000000,0.000000,101.325
4.2280,40.0,0.0,0.000000,0.000000,101.325
4.2300,40.0,0.0,0.000000,0.000000,101.325
4.2320,40.0,0.0,0.000000,0.000000,101.325
4.2340,40.0,0.0,0.000000,0.000000,101.325
4.2360,40.0,0.0,0.000000,0.000000,101.325
4.2380,40.0,0.0,0.000000,0.000000,101.325
4.2400,40.0,0.0,0.000000,0.000000,101.325
4.2420,40.0,0.0,0.000000,0.000000,101.325
4.2440,40.0,0.0,0.000000,0.000000,101.325
4.2460,40.0,0.0,0.000000,0.000000,101.325
4.2480,40.0,0.0,0.000000,0.000000,101.325
4.2500,40.0,0.0,0.000000,0.000000,101.325
4.2520,40.0,0.0,0.000000,0.000000,101.325
4.2540,40.0,0.0,0.000000,0.000000,101.325
4.2560,40.0,0.0,0.000000,0.000000,101.325
4.2580,40.0,0.0,0.000000,0.000000,101.325
4.2600,40.0,0.0,0.000000,0.000000,101.325
4.2620,40.0,0.0,0.000000,0.000000,101.325
4.2640,40.0,0.0,0.000000,0.000000,101.325
4.2660,40.0,0.0,0.000000,0.000000,101.325
4.2680,40.0,0.0,0.000000,0.000000,101.325
4.2700,40.0,0.0,0.000000,0.000000,101.325
4.2720,40.0,0.0,0.000000,0.000000,101.325
4.2740,40.0,0.0,0.000000,0.000000,101.325
4.2760,40.0,0.0,0.000000,0.000000,101.325
